id,clearing,branch_code,code,name,street,street2,zip,city,phone,country,bic
bank_6300_0085,6300,0085,Valiant Bank,Valiant Bank AG,Entlebucherstrasse 1,Postfach,6110,Wolhusen,041 492 63 63,,VABECH22XXX
bank_6300_0086,6300,0086,Valiant Bank,Valiant Bank AG,Luzernstrasse 1,Postfach,6144,Zell LU,041 989 84 84,,VABECH22XXX
bank_6300_0087,6300,0087,Valiant Bank,Valiant Bank AG,Pilatusstrasse 39,Postfach,6002,Luzern,041 248 66 55,,VABECH22XXX
bank_6300_0088,6300,0088,Valiant Bank,Valiant Bank AG,Oberstadt 10,Postfach,6204,Sempach,041 460 14 44,,VABECH22XXX
bank_6300_0091,6300,0091,Valiant Bank,Valiant Bank AG,Luzernerstrasse 8,Postfach,6045,Meggen,041 377 44 88,,VABECH22XXX
bank_6300_0092,6300,0092,Valiant Bank,Valiant Bank AG,Bankstrasse 1,Postfach,6281,Hochdorf,041 914 02 32,,VABECH22XXX
bank_6300_0093,6300,0093,Valiant Bank,Valiant Bank AG,Hellbühlerstrasse 2,Postfach,6017,Ruswil,041 496 60 60,,VABECH22XXX
bank_6300_0095,6300,0095,Banque Valiant,Banque Valiant SA,Rue de Romont 6,Case postale 1591,1701,Fribourg,026 347 44 00,,VABECH22XXX
bank_6300_0096,6300,0096,Valiant Bank,Valiant Bank AG,"Citypark, Gartenstrasse 6",,6301,Zug,041 725 23 80,,VABECH22XXX
bank_6300_0097,6300,0097,Valiant Bank,Valiant Bank AG,Stadtturmstrasse 8,Postfach 1457,5401,Baden,056 204 20 80,,VABECH22XXX
bank_6300_0098,6300,0098,Banque Valiant,Banque Valiant SA,Grand-Rue 15,Case postale 571,1630,Bulle 1,026 916 16 20,,VABECH22XXX
bank_6300_0100,6300,0100,Valiant Bank,Valiant Bank AG,Aeschenvorstadt 37,,4051,Basel,061 228 29 29,,VABECH22XXX
bank_6300_0101,6300,0101,Valiant Bank,Valiant Bank AG,Simmengasse 1,Postfach 368,3770,Zweisimmen,033 729 39 39,,VABECH22XXX
bank_6300_0103,6300,0103,Valiant Bank,Valiant Bank AG,Banhhofstrasse 57,Postfach,2501,Biel/Bienne,032 327 28 29,,VABECH22XXX
bank_6300_0104,6300,0104,Valiant Bank,Valiant Bank AG,Röschenzstrasse 12,,4242,Laufen,061 765 53 33,,VABECH22XXX
bank_6300_0107,6300,0107,Valiant Bank,Valiant Bank AG,Hauptstrasse 8,,4153,Reinach BL,061 717 50 50,,VABECH22XXX
bank_6300_0108,6300,0108,Banque Valiant,Banque Valiant SA,Rue de la Plaine 5,,1401,Yverdon-les-Bains,024 424 94 11,,VABECH22XXX
bank_6300_0109,6300,0109,Banque Valiant,Banque Valiant SA,Rue du Seyon 1,,2001,Neuchâtel,032 727 67 11,,VABECH22XXX
bank_6300_0110,6300,0110,Banque Valiant,Banque Valiant SA,Route de l'Eglise 74,,1678,Siviriez,026 662 73 73,,VABECH22XXX
